"Cell"	"Drug"	"Cell_BROAD"	"Cell_COSMIC"
"SIDM00045"	24951314	"ACH-002141"	1322224
"SIDM00045"	24958200	"ACH-002141"	1322224
"SIDM00045"	25099184	"ACH-002141"	1322224
"SIDM00045"	25257557	"ACH-002141"	1322224
"SIDM00045"	35397514	"ACH-002141"	1322224
"SIDM00045"	42623951	"ACH-002141"	1322224
"SIDM00045"	44442376	"ACH-002141"	1322224
"SIDM00045"	44462758	"ACH-002141"	1322224
"SIDM00045"	46236925	"ACH-002141"	1322224
"SIDM00045"	46843056	"ACH-002141"	1322224
"SIDM00045"	46843906	"ACH-002141"	1322224
"SIDM00045"	46926350	"ACH-002141"	1322224
"SIDM00045"	52918385	"ACH-002141"	1322224
"SIDM00045"	53469448	"ACH-002141"	1322224
"SIDM00045"	59472121	"ACH-002141"	1322224
"SIDM00045"	59473233	"ACH-002141"	1322224
"SIDM00045"	60167849	"ACH-002141"	1322224
"SIDM00045"	71522234	"ACH-002141"	1322224
"SIDM00045"	71550931	"ACH-002141"	1322224
"SIDM00045"	72200024	"ACH-002141"	1322224
"SIDM00045"	72201027	"ACH-002141"	1322224
"SIDM00045"	72943187	"ACH-002141"	1322224
"SIDM00045"	73010930	"ACH-002141"	1322224
"SIDM00045"	73555129	"ACH-002141"	1322224
"SIDM00045"	118693659	"ACH-002141"	1322224
"SIDM00045"	131634760	"ACH-002141"	1322224
"SIDM00045"	135398738	"ACH-002141"	1322224
"SIDM00045"	135564749	"ACH-002141"	1322224
"SIDM00046"	864	"ACH-000109"	1247873
"SIDM00046"	4993	"ACH-000109"	1247873
"SIDM00046"	5291	"ACH-000109"	1247873
"SIDM00046"	9444	"ACH-000109"	1247873
"SIDM00046"	12035	"ACH-000109"	1247873
"SIDM00046"	76044	"ACH-000109"	1247873
"SIDM00046"	124886	"ACH-000109"	1247873
"SIDM00046"	160355	"ACH-000109"	1247873
"SIDM00046"	442972	"ACH-000109"	1247873
"SIDM00046"	446541	"ACH-000109"	1247873
"SIDM00046"	644215	"ACH-000109"	1247873
"SIDM00046"	992586	"ACH-000109"	1247873
"SIDM00046"	5311510	"ACH-000109"	1247873
"SIDM00046"	5329102	"ACH-000109"	1247873
"SIDM00046"	5717801	"ACH-000109"	1247873
"SIDM00046"	7251185	"ACH-000109"	1247873
"SIDM00046"	9549184	"ACH-000109"	1247873
"SIDM00046"	9826308	"ACH-000109"	1247873
"SIDM00046"	9907093	"ACH-000109"	1247873
"SIDM00046"	10172943	"ACH-000109"	1247873
"SIDM00046"	10302451	"ACH-000109"	1247873
"SIDM00046"	10461815	"ACH-000109"	1247873
"SIDM00046"	11626927	"ACH-000109"	1247873
"SIDM00046"	11676786	"ACH-000109"	1247873
"SIDM00046"	11844351	"ACH-000109"	1247873
"SIDM00046"	16038120	"ACH-000109"	1247873
"SIDM00046"	16663089	"ACH-000109"	1247873
"SIDM00046"	16760646	"ACH-000109"	1247873
"SIDM00046"	20635522	"ACH-000109"	1247873
"SIDM00046"	24825971	"ACH-000109"	1247873
"SIDM00046"	25226117	"ACH-000109"	1247873
"SIDM00046"	25226483	"ACH-000109"	1247873
"SIDM00046"	42628535	"ACH-000109"	1247873
"SIDM00046"	44442376	"ACH-000109"	1247873
"SIDM00046"	45168044	"ACH-000109"	1247873
"SIDM00046"	46843772	"ACH-000109"	1247873
"SIDM00046"	46843906	"ACH-000109"	1247873
"SIDM00046"	46844147	"ACH-000109"	1247873
"SIDM00046"	49821040	"ACH-000109"	1247873
"SIDM00046"	49836027	"ACH-000109"	1247873
"SIDM00046"	53315436	"ACH-000109"	1247873
"SIDM00046"	54670067	"ACH-000109"	1247873
"SIDM00046"	57340680	"ACH-000109"	1247873
"SIDM00046"	58525121	"ACH-000109"	1247873
"SIDM00046"	70983932	"ACH-000109"	1247873
"SIDM00046"	71550931	"ACH-000109"	1247873
"SIDM00046"	71576693	"ACH-000109"	1247873
"SIDM00046"	76285486	"ACH-000109"	1247873
"SIDM00046"	78357767	"ACH-000109"	1247873
"SIDM00046"	121271792	"ACH-000109"	1247873
"SIDM00046"	122540908	"ACH-000109"	1247873
"SIDM00046"	132275018	"ACH-000109"	1247873
"SIDM00047"	3218	"ACH-002102"	1503370
"SIDM00047"	4993	"ACH-002102"	1503370
"SIDM00047"	5208	"ACH-002102"	1503370
"SIDM00047"	5291	"ACH-002102"	1503370
"SIDM00047"	5746	"ACH-002102"	1503370
"SIDM00047"	36462	"ACH-002102"	1503370
"SIDM00047"	76044	"ACH-002102"	1503370
"SIDM00047"	82146	"ACH-002102"	1503370
"SIDM00047"	92577	"ACH-002102"	1503370
"SIDM00047"	159324	"ACH-002102"	1503370
"SIDM00047"	160355	"ACH-002102"	1503370
"SIDM00047"	442972	"ACH-002102"	1503370
"SIDM00047"	446378	"ACH-002102"	1503370
"SIDM00047"	448013	"ACH-002102"	1503370
"SIDM00047"	521106	"ACH-002102"	1503370
"SIDM00047"	560326	"ACH-002102"	1503370
"SIDM00047"	644215	"ACH-002102"	1503370
"SIDM00047"	644243	"ACH-002102"	1503370
"SIDM00047"	3005532	"ACH-002102"	1503370
"SIDM00047"	3463933	"ACH-002102"	1503370
"SIDM00047"	4263900	"ACH-002102"	1503370
"SIDM00047"	5280757	"ACH-002102"	1503370
"SIDM00047"	5311510	"ACH-002102"	1503370
"SIDM00047"	5329102	"ACH-002102"	1503370
"SIDM00047"	5494449	"ACH-002102"	1503370
"SIDM00047"	5717801	"ACH-002102"	1503370
"SIDM00047"	6445533	"ACH-002102"	1503370
"SIDM00047"	6918878	"ACH-002102"	1503370
"SIDM00047"	7251185	"ACH-002102"	1503370
"SIDM00047"	9549184	"ACH-002102"	1503370
"SIDM00047"	9826308	"ACH-002102"	1503370
"SIDM00047"	9829523	"ACH-002102"	1503370
"SIDM00047"	9907093	"ACH-002102"	1503370
"SIDM00047"	10027278	"ACH-002102"	1503370
"SIDM00047"	10109823	"ACH-002102"	1503370
"SIDM00047"	10113978	"ACH-002102"	1503370
"SIDM00047"	10172943	"ACH-002102"	1503370
"SIDM00047"	10200390	"ACH-002102"	1503370
"SIDM00047"	10302451	"ACH-002102"	1503370
"SIDM00047"	10461815	"ACH-002102"	1503370
"SIDM00047"	11626927	"ACH-002102"	1503370
"SIDM00047"	11676786	"ACH-002102"	1503370
"SIDM00047"	11713159	"ACH-002102"	1503370
"SIDM00047"	11844351	"ACH-002102"	1503370
"SIDM00047"	16038120	"ACH-002102"	1503370
"SIDM00047"	16663089	"ACH-002102"	1503370
"SIDM00047"	16760646	"ACH-002102"	1503370
"SIDM00047"	20635522	"ACH-002102"	1503370
"SIDM00047"	24825971	"ACH-002102"	1503370
"SIDM00047"	24826799	"ACH-002102"	1503370
"SIDM00047"	25022668	"ACH-002102"	1503370
"SIDM00047"	25222038	"ACH-002102"	1503370
"SIDM00047"	46843906	"ACH-002102"	1503370
"SIDM00047"	46844147	"ACH-002102"	1503370
"SIDM00047"	49821040	"ACH-002102"	1503370
"SIDM00047"	49836027	"ACH-002102"	1503370
"SIDM00047"	53302361	"ACH-002102"	1503370
"SIDM00047"	54676905	"ACH-002102"	1503370
"SIDM00047"	71550931	"ACH-002102"	1503370
"SIDM00047"	135421197	"ACH-002102"	1503370
"SIDM00048"	864	"ACH-002101"	1503369
"SIDM00048"	2332	"ACH-002101"	1503369
"SIDM00048"	2578	"ACH-002101"	1503369
"SIDM00048"	3218	"ACH-002101"	1503369
"SIDM00048"	4212	"ACH-002101"	1503369
"SIDM00048"	4993	"ACH-002101"	1503369
"SIDM00048"	5208	"ACH-002101"	1503369
"SIDM00048"	5291	"ACH-002101"	1503369
"SIDM00048"	5746	"ACH-002101"	1503369
"SIDM00048"	5978	"ACH-002101"	1503369
"SIDM00048"	8269	"ACH-002101"	1503369
"SIDM00048"	9444	"ACH-002101"	1503369
"SIDM00048"	12035	"ACH-002101"	1503369
"SIDM00048"	36462	"ACH-002101"	1503369
"SIDM00048"	60700	"ACH-002101"	1503369
"SIDM00048"	68740	"ACH-002101"	1503369
"SIDM00048"	76044	"ACH-002101"	1503369
"SIDM00048"	82146	"ACH-002101"	1503369
"SIDM00048"	87371	"ACH-002101"	1503369
"SIDM00048"	92577	"ACH-002101"	1503369
"SIDM00048"	124886	"ACH-002101"	1503369
"SIDM00048"	159324	"ACH-002101"	1503369
"SIDM00048"	160355	"ACH-002101"	1503369
"SIDM00048"	234820	"ACH-002101"	1503369
"SIDM00048"	243725	"ACH-002101"	1503369
"SIDM00048"	353472	"ACH-002101"	1503369
"SIDM00048"	397888	"ACH-002101"	1503369
"SIDM00048"	442205	"ACH-002101"	1503369
"SIDM00048"	442972	"ACH-002101"	1503369
"SIDM00048"	446378	"ACH-002101"	1503369
"SIDM00048"	446541	"ACH-002101"	1503369
"SIDM00048"	448013	"ACH-002101"	1503369
"SIDM00048"	452548	"ACH-002101"	1503369
"SIDM00048"	521106	"ACH-002101"	1503369
"SIDM00048"	560326	"ACH-002101"	1503369
"SIDM00048"	643462	"ACH-002101"	1503369
"SIDM00048"	644215	"ACH-002101"	1503369
"SIDM00048"	644243	"ACH-002101"	1503369
"SIDM00048"	657237	"ACH-002101"	1503369
"SIDM00048"	992586	"ACH-002101"	1503369
"SIDM00048"	2130404	"ACH-002101"	1503369
"SIDM00048"	3005532	"ACH-002101"	1503369
"SIDM00048"	3011155	"ACH-002101"	1503369
"SIDM00048"	3463933	"ACH-002101"	1503369
"SIDM00048"	4263900	"ACH-002101"	1503369
"SIDM00048"	5280757	"ACH-002101"	1503369
"SIDM00048"	5311510	"ACH-002101"	1503369
"SIDM00048"	5329102	"ACH-002101"	1503369
"SIDM00048"	5352062	"ACH-002101"	1503369
"SIDM00048"	5477029	"ACH-002101"	1503369
"SIDM00048"	5717801	"ACH-002101"	1503369
"SIDM00048"	6445533	"ACH-002101"	1503369
"SIDM00048"	6918878	"ACH-002101"	1503369
"SIDM00048"	7251185	"ACH-002101"	1503369
"SIDM00048"	9549184	"ACH-002101"	1503369
"SIDM00048"	9826308	"ACH-002101"	1503369
"SIDM00048"	9829523	"ACH-002101"	1503369
"SIDM00048"	9907093	"ACH-002101"	1503369
"SIDM00048"	10027278	"ACH-002101"	1503369
"SIDM00048"	10109823	"ACH-002101"	1503369
"SIDM00048"	10113978	"ACH-002101"	1503369
"SIDM00048"	10172943	"ACH-002101"	1503369
"SIDM00048"	10200390	"ACH-002101"	1503369
"SIDM00048"	10302451	"ACH-002101"	1503369
"SIDM00048"	10461815	"ACH-002101"	1503369
"SIDM00048"	11404337	"ACH-002101"	1503369
"SIDM00048"	11626927	"ACH-002101"	1503369
"SIDM00048"	11676786	"ACH-002101"	1503369
"SIDM00048"	11713159	"ACH-002101"	1503369
"SIDM00048"	11844351	"ACH-002101"	1503369
"SIDM00048"	16038120	"ACH-002101"	1503369
"SIDM00048"	16663089	"ACH-002101"	1503369
"SIDM00048"	16760646	"ACH-002101"	1503369
"SIDM00048"	20635522	"ACH-002101"	1503369
"SIDM00048"	24825971	"ACH-002101"	1503369
"SIDM00048"	24826799	"ACH-002101"	1503369
"SIDM00048"	25022668	"ACH-002101"	1503369
"SIDM00048"	25222038	"ACH-002101"	1503369
"SIDM00048"	44442376	"ACH-002101"	1503369
"SIDM00048"	45168044	"ACH-002101"	1503369
"SIDM00048"	46843056	"ACH-002101"	1503369
"SIDM00048"	46843906	"ACH-002101"	1503369
"SIDM00048"	46844147	"ACH-002101"	1503369
"SIDM00048"	49821040	"ACH-002101"	1503369
"SIDM00048"	49836027	"ACH-002101"	1503369
"SIDM00048"	53302361	"ACH-002101"	1503369
"SIDM00048"	53315436	"ACH-002101"	1503369
"SIDM00048"	54670067	"ACH-002101"	1503369
"SIDM00048"	54676905	"ACH-002101"	1503369
"SIDM00048"	70983932	"ACH-002101"	1503369
"SIDM00048"	71522234	"ACH-002101"	1503369
"SIDM00048"	71550931	"ACH-002101"	1503369
"SIDM00048"	72201027	"ACH-002101"	1503369
"SIDM00048"	72943187	"ACH-002101"	1503369
"SIDM00048"	73010930	"ACH-002101"	1503369
"SIDM00048"	76285486	"ACH-002101"	1503369
"SIDM00048"	78357767	"ACH-002101"	1503369
"SIDM00048"	117918919	"ACH-002101"	1503369
"SIDM00048"	117918970	"ACH-002101"	1503369
"SIDM00048"	118693659	"ACH-002101"	1503369
"SIDM00048"	121271792	"ACH-002101"	1503369
"SIDM00048"	122540908	"ACH-002101"	1503369
"SIDM00048"	131634760	"ACH-002101"	1503369
"SIDM00048"	132275018	"ACH-002101"	1503369
"SIDM00048"	135398738	"ACH-002101"	1503369
"SIDM00048"	135421197	"ACH-002101"	1503369
"SIDM00049"	3218	"ACH-002233"	1789883
"SIDM00049"	3796	"ACH-002233"	1789883
"SIDM00049"	4993	"ACH-002233"	1789883
"SIDM00049"	5208	"ACH-002233"	1789883
"SIDM00049"	5291	"ACH-002233"	1789883
"SIDM00049"	5746	"ACH-002233"	1789883
"SIDM00049"	8249	"ACH-002233"	1789883
"SIDM00049"	36462	"ACH-002233"	1789883
"SIDM00049"	42640	"ACH-002233"	1789883
"SIDM00049"	76044	"ACH-002233"	1789883
"SIDM00049"	82146	"ACH-002233"	1789883
"SIDM00049"	92577	"ACH-002233"	1789883
"SIDM00049"	107969	"ACH-002233"	1789883
"SIDM00049"	156414	"ACH-002233"	1789883
"SIDM00049"	159324	"ACH-002233"	1789883
"SIDM00049"	160355	"ACH-002233"	1789883
"SIDM00049"	176167	"ACH-002233"	1789883
"SIDM00049"	442972	"ACH-002233"	1789883
"SIDM00049"	444732	"ACH-002233"	1789883
"SIDM00049"	446378	"ACH-002233"	1789883
"SIDM00049"	447912	"ACH-002233"	1789883
"SIDM00049"	448013	"ACH-002233"	1789883
"SIDM00049"	521106	"ACH-002233"	1789883
"SIDM00049"	560326	"ACH-002233"	1789883
"SIDM00049"	644215	"ACH-002233"	1789883
"SIDM00049"	644243	"ACH-002233"	1789883
"SIDM00049"	704473	"ACH-002233"	1789883
"SIDM00049"	3005532	"ACH-002233"	1789883
"SIDM00049"	3101542	"ACH-002233"	1789883
"SIDM00049"	3463933	"ACH-002233"	1789883
"SIDM00049"	3827738	"ACH-002233"	1789883
"SIDM00049"	4248455	"ACH-002233"	1789883
"SIDM00049"	4263900	"ACH-002233"	1789883
"SIDM00049"	5081913	"ACH-002233"	1789883
"SIDM00049"	5113032	"ACH-002233"	1789883
"SIDM00049"	5280757	"ACH-002233"	1789883
"SIDM00049"	5287969	"ACH-002233"	1789883
"SIDM00049"	5289247	"ACH-002233"	1789883
"SIDM00049"	5311510	"ACH-002233"	1789883
"SIDM00049"	5329102	"ACH-002233"	1789883
"SIDM00049"	5351307	"ACH-002233"	1789883
"SIDM00049"	5494449	"ACH-002233"	1789883
"SIDM00049"	5717801	"ACH-002233"	1789883
"SIDM00049"	6445533	"ACH-002233"	1789883
"SIDM00049"	6445562	"ACH-002233"	1789883
"SIDM00049"	6450816	"ACH-002233"	1789883
"SIDM00049"	6539732	"ACH-002233"	1789883
"SIDM00049"	6852167	"ACH-002233"	1789883
"SIDM00049"	6914657	"ACH-002233"	1789883
"SIDM00049"	6918265	"ACH-002233"	1789883
"SIDM00049"	6918638	"ACH-002233"	1789883
"SIDM00049"	6918837	"ACH-002233"	1789883
"SIDM00049"	6918848	"ACH-002233"	1789883
"SIDM00049"	6918878	"ACH-002233"	1789883
"SIDM00049"	7251185	"ACH-002233"	1789883
"SIDM00049"	9549184	"ACH-002233"	1789883
"SIDM00049"	9549289	"ACH-002233"	1789883
"SIDM00049"	9549297	"ACH-002233"	1789883
"SIDM00049"	9810884	"ACH-002233"	1789883
"SIDM00049"	9826308	"ACH-002233"	1789883
"SIDM00049"	9829523	"ACH-002233"	1789883
"SIDM00049"	9868037	"ACH-002233"	1789883
"SIDM00049"	9874913	"ACH-002233"	1789883
"SIDM00049"	9884685	"ACH-002233"	1789883
"SIDM00049"	9903786	"ACH-002233"	1789883
"SIDM00049"	9907093	"ACH-002233"	1789883
"SIDM00049"	9908783	"ACH-002233"	1789883
"SIDM00049"	9910224	"ACH-002233"	1789883
"SIDM00049"	9911830	"ACH-002233"	1789883
"SIDM00049"	9952773	"ACH-002233"	1789883
"SIDM00049"	9956222	"ACH-002233"	1789883
"SIDM00049"	9967941	"ACH-002233"	1789883
"SIDM00049"	10027278	"ACH-002233"	1789883
"SIDM00049"	10074640	"ACH-002233"	1789883
"SIDM00049"	10109823	"ACH-002233"	1789883
"SIDM00049"	10113978	"ACH-002233"	1789883
"SIDM00049"	10172943	"ACH-002233"	1789883
"SIDM00049"	10200390	"ACH-002233"	1789883
"SIDM00049"	10302451	"ACH-002233"	1789883
"SIDM00049"	10461815	"ACH-002233"	1789883
"SIDM00049"	11175137	"ACH-002233"	1789883
"SIDM00049"	11234052	"ACH-002233"	1789883
"SIDM00049"	11282283	"ACH-002233"	1789883
"SIDM00049"	11338033	"ACH-002233"	1789883
"SIDM00049"	11373846	"ACH-002233"	1789883
"SIDM00049"	11485656	"ACH-002233"	1789883
"SIDM00049"	11493598	"ACH-002233"	1789883
"SIDM00049"	11511120	"ACH-002233"	1789883
"SIDM00049"	11617559	"ACH-002233"	1789883
"SIDM00049"	11625818	"ACH-002233"	1789883
"SIDM00049"	11626927	"ACH-002233"	1789883
"SIDM00049"	11647372	"ACH-002233"	1789883
"SIDM00049"	11676786	"ACH-002233"	1789883
"SIDM00049"	11713159	"ACH-002233"	1789883
"SIDM00049"	11754511	"ACH-002233"	1789883
"SIDM00049"	11844351	"ACH-002233"	1789883
"SIDM00049"	14998470	"ACH-002233"	1789883
"SIDM00049"	16038120	"ACH-002233"	1789883
"SIDM00049"	16123056	"ACH-002233"	1789883
"SIDM00049"	16218924	"ACH-002233"	1789883
"SIDM00049"	16663089	"ACH-002233"	1789883
"SIDM00049"	16722836	"ACH-002233"	1789883
"SIDM00049"	16725726	"ACH-002233"	1789883
"SIDM00049"	16732433	"ACH-002233"	1789883
"SIDM00049"	16747388	"ACH-002233"	1789883
"SIDM00049"	16760646	"ACH-002233"	1789883
"SIDM00049"	20635522	"ACH-002233"	1789883
"SIDM00049"	23582824	"ACH-002233"	1789883
"SIDM00049"	24739943	"ACH-002233"	1789883
"SIDM00049"	24756910	"ACH-002233"	1789883
"SIDM00049"	24770514	"ACH-002233"	1789883
"SIDM00049"	24772043	"ACH-002233"	1789883
"SIDM00049"	24772860	"ACH-002233"	1789883
"SIDM00049"	24825971	"ACH-002233"	1789883
"SIDM00049"	24826799	"ACH-002233"	1789883
"SIDM00049"	24889392	"ACH-002233"	1789883
"SIDM00049"	24894414	"ACH-002233"	1789883
"SIDM00049"	24951314	"ACH-002233"	1789883
"SIDM00049"	25022668	"ACH-002233"	1789883
"SIDM00049"	25102847	"ACH-002233"	1789883
"SIDM00049"	25167777	"ACH-002233"	1789883
"SIDM00049"	25195294	"ACH-002233"	1789883
"SIDM00049"	25195352	"ACH-002233"	1789883
"SIDM00049"	25222038	"ACH-002233"	1789883
"SIDM00049"	25254071	"ACH-002233"	1789883
"SIDM00049"	25257557	"ACH-002233"	1789883
"SIDM00049"	25260757	"ACH-002233"	1789883
"SIDM00049"	42628507	"ACH-002233"	1789883
"SIDM00049"	44143370	"ACH-002233"	1789883
"SIDM00049"	44224257	"ACH-002233"	1789883
"SIDM00049"	44551660	"ACH-002233"	1789883
"SIDM00049"	45258277	"ACH-002233"	1789883
"SIDM00049"	46006640	"ACH-002233"	1789883
"SIDM00049"	46191454	"ACH-002233"	1789883
"SIDM00049"	46192505	"ACH-002233"	1789883
"SIDM00049"	46843648	"ACH-002233"	1789883
"SIDM00049"	46843906	"ACH-002233"	1789883
"SIDM00049"	46844147	"ACH-002233"	1789883
"SIDM00049"	46885626	"ACH-002233"	1789883
"SIDM00049"	46911863	"ACH-002233"	1789883
"SIDM00049"	49806720	"ACH-002233"	1789883
"SIDM00049"	49821040	"ACH-002233"	1789883
"SIDM00049"	49836027	"ACH-002233"	1789883
"SIDM00049"	49850262	"ACH-002233"	1789883
"SIDM00049"	51358113	"ACH-002233"	1789883
"SIDM00049"	53302361	"ACH-002233"	1789883
"SIDM00049"	53340664	"ACH-002233"	1789883
"SIDM00049"	53340666	"ACH-002233"	1789883
"SIDM00049"	53413272	"ACH-002233"	1789883
"SIDM00049"	54676905	"ACH-002233"	1789883
"SIDM00049"	56599306	"ACH-002233"	1789883
"SIDM00049"	56965967	"ACH-002233"	1789883
"SIDM00049"	66577006	"ACH-002233"	1789883
"SIDM00049"	66577038	"ACH-002233"	1789883
"SIDM00049"	68234129	"ACH-002233"	1789883
"SIDM00049"	69923936	"ACH-002233"	1789883
"SIDM00049"	71550931	"ACH-002233"	1789883
"SIDM00049"	71748056	"ACH-002233"	1789883
"SIDM00049"	71755761	"ACH-002233"	1789883
"SIDM00049"	73265211	"ACH-002233"	1789883
"SIDM00049"	73265214	"ACH-002233"	1789883
"SIDM00049"	73707530	"ACH-002233"	1789883
"SIDM00049"	77232197	"ACH-002233"	1789883
"SIDM00049"	135398501	"ACH-002233"	1789883
"SIDM00049"	135402034	"ACH-002233"	1789883
"SIDM00049"	135410875	"ACH-002233"	1789883
"SIDM00049"	135421197	"ACH-002233"	1789883
"SIDM00049"	135423438	"ACH-002233"	1789883
"SIDM00049"	135465539	"ACH-002233"	1789883
"SIDM00049"	135659062	"ACH-002233"	1789883
"SIDM00050"	864	"ACH-002093"	1290768
"SIDM00050"	2332	"ACH-002093"	1290768
"SIDM00050"	2578	"ACH-002093"	1290768
"SIDM00050"	4212	"ACH-002093"	1290768
"SIDM00050"	4993	"ACH-002093"	1290768
"SIDM00050"	5291	"ACH-002093"	1290768
"SIDM00050"	5978	"ACH-002093"	1290768
"SIDM00050"	8269	"ACH-002093"	1290768
"SIDM00050"	9444	"ACH-002093"	1290768
"SIDM00050"	12035	"ACH-002093"	1290768
"SIDM00050"	60700	"ACH-002093"	1290768
"SIDM00050"	68740	"ACH-002093"	1290768
"SIDM00050"	76044	"ACH-002093"	1290768
"SIDM00050"	87371	"ACH-002093"	1290768
"SIDM00050"	107969	"ACH-002093"	1290768
"SIDM00050"	124886	"ACH-002093"	1290768
"SIDM00050"	156414	"ACH-002093"	1290768
"SIDM00050"	160355	"ACH-002093"	1290768
"SIDM00050"	234820	"ACH-002093"	1290768
"SIDM00050"	243725	"ACH-002093"	1290768
"SIDM00050"	353472	"ACH-002093"	1290768
"SIDM00050"	397888	"ACH-002093"	1290768
"SIDM00050"	442205	"ACH-002093"	1290768
"SIDM00050"	442972	"ACH-002093"	1290768
"SIDM00050"	444732	"ACH-002093"	1290768
"SIDM00050"	446541	"ACH-002093"	1290768
"SIDM00050"	452548	"ACH-002093"	1290768
"SIDM00050"	643462	"ACH-002093"	1290768
"SIDM00050"	644215	"ACH-002093"	1290768
"SIDM00050"	657237	"ACH-002093"	1290768
"SIDM00050"	992586	"ACH-002093"	1290768
"SIDM00050"	2130404	"ACH-002093"	1290768
"SIDM00050"	3011155	"ACH-002093"	1290768
"SIDM00050"	3101542	"ACH-002093"	1290768
"SIDM00050"	3827738	"ACH-002093"	1290768
"SIDM00050"	4248455	"ACH-002093"	1290768
"SIDM00050"	5081913	"ACH-002093"	1290768
"SIDM00050"	5287969	"ACH-002093"	1290768
"SIDM00050"	5311510	"ACH-002093"	1290768
"SIDM00050"	5329102	"ACH-002093"	1290768
"SIDM00050"	5351307	"ACH-002093"	1290768
"SIDM00050"	5352062	"ACH-002093"	1290768
"SIDM00050"	5477029	"ACH-002093"	1290768
"SIDM00050"	5717801	"ACH-002093"	1290768
"SIDM00050"	6539732	"ACH-002093"	1290768
"SIDM00050"	6918265	"ACH-002093"	1290768
"SIDM00050"	6918837	"ACH-002093"	1290768
"SIDM00050"	7251185	"ACH-002093"	1290768
"SIDM00050"	9549184	"ACH-002093"	1290768
"SIDM00050"	9549289	"ACH-002093"	1290768
"SIDM00050"	9549297	"ACH-002093"	1290768
"SIDM00050"	9826308	"ACH-002093"	1290768
"SIDM00050"	9907093	"ACH-002093"	1290768
"SIDM00050"	9908783	"ACH-002093"	1290768
"SIDM00050"	10172943	"ACH-002093"	1290768
"SIDM00050"	10302451	"ACH-002093"	1290768
"SIDM00050"	10461815	"ACH-002093"	1290768
"SIDM00050"	11175137	"ACH-002093"	1290768
"SIDM00050"	11234052	"ACH-002093"	1290768
"SIDM00050"	11511120	"ACH-002093"	1290768
"SIDM00050"	11626927	"ACH-002093"	1290768
"SIDM00050"	11676786	"ACH-002093"	1290768
"SIDM00050"	11713159	"ACH-002093"	1290768
"SIDM00050"	11844351	"ACH-002093"	1290768
"SIDM00050"	14998470	"ACH-002093"	1290768
"SIDM00050"	16038120	"ACH-002093"	1290768
"SIDM00050"	16123056	"ACH-002093"	1290768
"SIDM00050"	16218924	"ACH-002093"	1290768
"SIDM00050"	16663089	"ACH-002093"	1290768
"SIDM00050"	16732433	"ACH-002093"	1290768
"SIDM00050"	16760646	"ACH-002093"	1290768
"SIDM00050"	20635522	"ACH-002093"	1290768
"SIDM00050"	23582824	"ACH-002093"	1290768
"SIDM00050"	24739943	"ACH-002093"	1290768
"SIDM00050"	24770514	"ACH-002093"	1290768
"SIDM00050"	24772043	"ACH-002093"	1290768
"SIDM00050"	24825971	"ACH-002093"	1290768
"SIDM00050"	25195294	"ACH-002093"	1290768
"SIDM00050"	25254071	"ACH-002093"	1290768
"SIDM00050"	25260757	"ACH-002093"	1290768
"SIDM00050"	44224257	"ACH-002093"	1290768
"SIDM00050"	44442376	"ACH-002093"	1290768
"SIDM00050"	45168044	"ACH-002093"	1290768
"SIDM00050"	45258277	"ACH-002093"	1290768
"SIDM00050"	46006640	"ACH-002093"	1290768
"SIDM00050"	46192505	"ACH-002093"	1290768
"SIDM00050"	46843056	"ACH-002093"	1290768
"SIDM00050"	46843906	"ACH-002093"	1290768
"SIDM00050"	46844147	"ACH-002093"	1290768
"SIDM00050"	46911863	"ACH-002093"	1290768
"SIDM00050"	49821040	"ACH-002093"	1290768
"SIDM00050"	49836027	"ACH-002093"	1290768
"SIDM00050"	51358113	"ACH-002093"	1290768
"SIDM00050"	53315436	"ACH-002093"	1290768
"SIDM00050"	53340666	"ACH-002093"	1290768
"SIDM00050"	53413272	"ACH-002093"	1290768
"SIDM00050"	54670067	"ACH-002093"	1290768
"SIDM00050"	56599306	"ACH-002093"	1290768
"SIDM00050"	66577038	"ACH-002093"	1290768
"SIDM00050"	70983932	"ACH-002093"	1290768
"SIDM00050"	71522234	"ACH-002093"	1290768
"SIDM00050"	71550931	"ACH-002093"	1290768
"SIDM00050"	71755761	"ACH-002093"	1290768
"SIDM00050"	72201027	"ACH-002093"	1290768
"SIDM00050"	72943187	"ACH-002093"	1290768
"SIDM00050"	73010930	"ACH-002093"	1290768
"SIDM00050"	76285486	"ACH-002093"	1290768
"SIDM00050"	77232197	"ACH-002093"	1290768
"SIDM00050"	78357767	"ACH-002093"	1290768
"SIDM00050"	118693659	"ACH-002093"	1290768
"SIDM00050"	121271792	"ACH-002093"	1290768
"SIDM00050"	122540908	"ACH-002093"	1290768
"SIDM00050"	131634760	"ACH-002093"	1290768
"SIDM00050"	132275018	"ACH-002093"	1290768
"SIDM00050"	135398738	"ACH-002093"	1290768
"SIDM00050"	135402034	"ACH-002093"	1290768
"SIDM00050"	135410875	"ACH-002093"	1290768
"SIDM00050"	135423438	"ACH-002093"	1290768
"SIDM00050"	135691163	"ACH-002093"	1290768
"SIDM00051"	864	"ACH-002092"	1290767
"SIDM00051"	2332	"ACH-002092"	1290767
"SIDM00051"	2578	"ACH-002092"	1290767
"SIDM00051"	4212	"ACH-002092"	1290767
"SIDM00051"	4993	"ACH-002092"	1290767
"SIDM00051"	5291	"ACH-002092"	1290767
"SIDM00051"	5978	"ACH-002092"	1290767
